artist,song,emotion,variance,Genre,Release Date,Key,Tempo,Loudness,Explicit,Popularity,Energy,Danceability,Positiveness,Speechiness,Liveness,Acousticness,Instrumentalness
Backstreet Boys,Lost In Space,love,-0.1395061728395062,pop,1999,F# min,99,-5.83,No,84,69,69,48,3,15,26,0
Backstreet Boys,Love Is,joy,0.3679861111111111,pop,2009,F# min,127,-4.0,No,35,69,76,71,3,24,6,0
Backstreet Boys,Love Will Keep You Up All Night,sadness,0.2823499417249416,pop,2007,A# Maj,150,-3.83,No,32,69,38,20,3,12,26,0
Backstreet Boys,More Than That,sadness,0.2352941176470588,pop,2000,E min,80,-6.71,No,60,73,58,48,3,8,1,0
Backstreet Boys,Nowhere To Go,joy,0.0109126984126984,pop,1999,F# min,99,-5.83,No,84,69,69,48,3,15,26,0
Backstreet Boys,Panic,fear,0.1387566137566137,pop,2007,A min,76,-3.31,No,31,87,57,80,4,33,3,0
Backstreet Boys,Poster Girl,joy,0.0739153439153439,pop,2005,A# min,98,-3.6,No,37,71,69,66,7,12,3,0
Backstreet Boys,Quit Playing Games With My Heart,joy,-0.1366564807741278,pop,1996,B min,100,-6.55,No,71,82,80,90,3,14,6,0
Backstreet Boys,Rebel,sadness,0.1033428226363009,pop,1999,F# min,99,-5.83,No,84,69,69,48,3,15,26,0
Backstreet Boys,Roll With It,joy,0.2131944444444444,pop,1996,C# Maj,100,-5.13,No,34,73,69,73,3,29,3,0
Backstreet Boys,Rush Over Me,sadness,0.0630434782608695,pop,1999,F# min,99,-5.83,No,84,69,69,48,3,15,26,0
Backstreet Boys,Safest Place To Hide,joy,0.0393939393939394,pop,2005,E Maj,137,-6.09,No,37,54,42,34,3,11,36,0
Backstreet Boys,Satellite,sadness,0.0820987654320987,pop,1999,F# min,99,-5.83,No,84,69,69,48,3,15,26,0
Backstreet Boys,She's A Dream,joy,0.2166666666666666,pop,2009,C# Maj,94,-7.59,No,30,67,38,39,15,19,17,0
Backstreet Boys,Shining Star,joy,0.1166666666666666,pop,2000,G# Maj,105,-2.84,No,40,96,73,76,7,33,2,0
Backstreet Boys,Shout,sadness,0.0749278499278499,pop,1999,F# min,99,-5.83,No,84,69,69,48,3,15,26,0
Backstreet Boys,Siberia,sadness,0.09,pop,2005,F Maj,80,-7.35,No,38,48,58,47,2,6,12,0
Backstreet Boys,Something That I Already Know,sadness,-0.1635204081632653,pop,2007,F# Maj,160,-4.0,No,45,76,37,34,4,19,6,0
Backstreet Boys,Spanish Eyes,joy,0.2230357142857143,pop,1999,G min,134,-8.0,No,46,41,67,37,3,38,24,0
Backstreet Boys,Trouble Is,joy,0.0201388888888889,pop,2007,D Maj,152,-2.94,No,32,85,48,53,3,13,2,0
Backstreet Boys,Try,sadness,0.1780092592592592,pop,2014,C Maj,88,-6.27,No,25,51,70,53,3,12,13,0
Backstreet Boys,Unmistakable,joy,0.3714285714285714,pop,2007,D min,140,-5.0,No,41,84,50,35,4,10,3,0
Backstreet Boys,Weird World,surprise,-0.0216666666666666,pop,2005,G min,82,-3.96,No,43,91,43,44,4,7,6,0
Backstreet Boys,Why You Keep On Calling Me,joy,0.29,pop,1997,A# min,108,-4.22,No,78,85,73,60,4,27,4,0
Backstreet Boys,"Yes, I Will",joy,0.1849537037037037,pop,2000,A# Maj,116,-5.55,No,40,62,72,64,3,12,4,0
Backstreet Boys,You Wrote The Book On Love,sadness,0.3428977272727272,pop,1997,C# Maj,96,-7.84,No,62,55,73,36,3,7,4,0
Barbie,Can You Keep A Secret,joy,0.0727272727272727,"Unknown,Unknown,Unknown",2011,A Maj,124,-6.3,No,48,68,68,51,3,6,0,0
Barbie,Connect,joy,0.1596428571428571,"Unknown,Unknown,Unknown",2023,C Maj,102,-23.27,No,32,7,46,32,6,11,99,94
Barbie,Do The Mermaid,joy,0.1455122655122654,"Unknown,Unknown,Unknown",2012,E Maj,136,-6.99,No,45,59,82,78,5,4,1,0
Barbie,Here I Am,joy,0.2328571428571428,"Unknown,Unknown,Unknown",2012,E Maj,127,-6.0,No,50,88,72,52,3,29,1,0
Barbie,Hey Ya,sadness,0.0999779541446208,"Unknown,Unknown,Unknown",1972,C Maj,98,-17.59,No,7,23,50,36,13,46,97,0
Barbie,I Am A Girl Like You,joy,0.0329952968841857,"Unknown,Unknown,Unknown",2021,G Maj,181,-25.37,No,42,6,37,37,5,7,99,95
Barbie,It's A Perfect Christmas,joy,0.733203125,"Unknown,Unknown,Unknown",2011,B Maj,140,-4.76,No,33,67,74,57,5,27,4,0
Barbie,On Top Of The World,anger,0.5,"Unknown,Unknown,Unknown",2011,B min,170,-5.79,No,52,62,52,32,3,12,1,0
Barbie,Once Upon A Time,joy,0.3053872053872053,"Unknown,Unknown,Unknown",1993,G# Maj,168,-8.29,No,0,67,49,85,5,10,68,1
Barbie,The Cat's Meow,sadness,0.0263528138528138,"Unknown,Unknown,Unknown",2021,C Maj,74,-24.95,No,37,2,52,30,4,6,100,95
Barbie,Two Voices One Song,joy,0.2335227272727272,"Unknown,Unknown,Unknown",2021,G# Maj,135,-24.57,No,38,9,42,35,5,20,99,95
Barbie,Ultimate,sadness,0.1745963031677317,"Unknown,Unknown,Unknown",2023,F# min,120,-4.14,No,26,64,75,36,5,3,10,0
Barbie,Wings,joy,0.4262962962962963,"Unknown,Unknown,Unknown",2022,B min,110,-11.14,No,30,59,75,33,11,23,0,0
Barbie,Written In Your Heart,joy,0.3090909090909091,"Unknown,Unknown,Unknown",2021,D Maj,79,-22.19,No,43,2,55,52,4,10,99,93
Barbra Streisand,A Child Is Born,joy,0.3583333333333333,pop,1975,D Maj,167,-26.9,No,13,2,22,16,4,9,97,0
Barbra Streisand,A Christmas Love Song,love,0.1932291666666666,pop,2001,C# min,81,-10.87,No,16,32,20,8,3,13,94,0
Barbra Streisand,Above The Law,joy,0.175547138047138,pop,2005,G Maj,112,-6.61,No,28,50,67,51,3,14,64,0
Barbra Streisand,Absent Minded Me,sadness,0.0571428571428571,pop,2023,D min,89,-10.29,No,23,34,16,12,3,16,96,0
Barbra Streisand,Adelaide's Lament,joy,-0.1494047619047619,pop,1985,F# min,95,-9.4,No,21,48,52,49,22,40,80,0
Barbra Streisand,After The Rain,love,0.3620748299319728,pop,1979,F# Maj,181,-19.02,No,18,9,16,17,4,9,96,0
Barbra Streisand,Alfie,sadness,0.3010366826156299,pop,1969,G# Maj,88,-20.74,No,26,4,30,14,3,16,97,0
Barbra Streisand,All I Ask Of You,joy,0.2677083333333333,pop,1988,B Maj,127,-20.25,No,46,17,26,18,4,8,92,0
Barbra Streisand,All I Know Of Love,joy,0.3422979797979797,pop,2002,F# min,114,-7.89,No,41,46,46,16,3,10,79,0
Barbra Streisand,All In Love Is Fair,joy,0.3125,pop,1974,D Maj,84,-12.23,No,31,27,26,7,4,9,89,0
Barbra Streisand,All Of My Life,sadness,0.2674242424242424,pop,1996,F# Maj,69,-17.82,No,39,19,41,7,3,10,90,0
Barbra Streisand,All That I Want,joy,0.365111111111111,pop,1965,G Maj,77,-16.08,No,10,15,22,18,4,12,94,0
Barbra Streisand,All The Things You Are,love,0.3111111111111111,pop,1967,E Maj,100,-14.23,No,16,26,28,21,3,14,95,0
Barbra Streisand,"America, The Beautiful",joy,0.482328869047619,pop,1987,G Maj,133,-18.91,No,13,20,29,26,4,37,82,0
Barbra Streisand,Auld Lang Syne,sadness,0.4722222222222222,pop,1991,G# Maj,85,-12.17,No,16,50,33,31,11,73,88,0
Barbra Streisand,Back To Work,joy,0.0363022113850068,pop,1980,D# min,170,-16.31,No,70,28,47,33,3,13,25,0
Barbra Streisand,Being Alive,fear,0.0026041666666666,pop,1985,A Maj,72,-7.42,No,30,70,30,22,11,6,71,0
Barbra Streisand,Children Will Listen,joy,-0.0317460317460317,pop,1993,B Maj,138,-13.59,No,24,31,27,12,4,11,96,0
Barbra Streisand,Christmas Lullaby,love,0.3166666666666667,pop,2001,C Maj,79,-13.0,No,17,22,16,18,4,13,98,0
Barbra Streisand,Christmas Mem'ries,joy,0.4,pop,2001,A# Maj,89,-11.27,No,16,30,18,7,3,10,96,0
Barbra Streisand,Circle,joy,-0.0282051282051282,pop,1997,F# Maj,111,-9.62,No,17,39,50,19,3,12,80,0
Barbra Streisand,Clopin Clopant,sadness,0.5446428571428571,pop,1966,F Maj,94,-17.42,No,10,15,22,14,3,41,81,0
Barbra Streisand,Closer,sadness,0.1455357142857142,pop,2001,A Maj,129,-12.41,No,15,22,28,12,3,9,98,0
Barbra Streisand,Come Back To Me,sadness,0.064,pop,1963,C Maj,105,-11.39,No,24,37,34,77,8,34,69,0
Barbra Streisand,Come Rain Or Come Shine,love,0.3562222222222223,pop,2024,G Maj,108,-6.02,No,44,48,46,26,3,13,77,0
Barbra Streisand,Come To The Supermarket,joy,0.1767628205128205,pop,1963,F min,125,-10.94,No,28,40,77,90,47,36,78,0
Barbra Streisand,Come Tomorrow,joy,0.092088467088467,pop,2005,F min,108,-6.0,No,41,49,51,50,3,11,34,0
Barbra Streisand,Comin' In And Out Of Your Life,sadness,0.1026041666666666,pop,1981,C# Maj,140,-14.06,No,40,30,34,19,4,7,80,0
Barbra Streisand,Dancing,joy,0.4514315476190477,pop,1994,A# min,94,-13.34,No,29,27,47,42,20,6,83,0
Barbra Streisand,Deep In The Night,sadness,0.0096348096348096,pop,1978,F Maj,126,-14.41,No,11,36,35,23,4,17,58,0
Barbra Streisand,Didn't We,joy,0.2930059523809524,pop,2012,G Maj,88,-10.0,No,25,27,33,20,4,10,95,0
Barbra Streisand,Ding-dong! The Witch Is Dead!,joy,0.2170012626262626,pop,2002,A# Maj,90,-7.8,No,23,55,55,79,11,42,73,0
Barbra Streisand,Doing The Reactionary,joy,0.2864705882352942,pop,2022,A# min,96,-10.34,No,4,40,68,78,8,12,84,0
Barbra Streisand,Don't Like Goodbyes,sadness,0.1718686868686868,pop,2000,B Maj,61,-15.12,No,4,18,40,27,4,56,90,0
Barbra Streisand,Don't Rain On My Parade,joy,0.0681493506493506,pop,1968,A Maj,94,-9.06,No,52,45,51,63,16,22,63,0
Barbra Streisand,Down With Love,love,-0.0285714285714285,pop,1963,B min,75,-14.0,No,20,16,38,36,10,11,81,0
Barbra Streisand,Draw Me A Circle,joy,0.2944444444444444,pop,1964,D# Maj,84,-13.66,No,9,20,14,7,4,14,98,0
Barbra Streisand,Emotion,joy,0.0946355085243974,pop,1984,D Maj,110,-16.36,No,23,44,63,67,4,9,63,0
Barbra Streisand,Evergreen,love,0.3998412698412698,pop,1976,A Maj,114,-10.94,No,62,30,34,19,3,9,93,3
Barbra Streisand,Everything,joy,0.1772727272727272,pop,1976,B Maj,140,-9.59,No,31,40,36,28,5,93,60,0
Barbra Streisand,Everything Must Change,sadness,0.1846153846153846,pop,1997,F Maj,128,-13.22,No,16,16,28,15,4,9,97,0
Barbra Streisand,Find Yourself A Man,sadness,0.4331389986824769,pop,1980,D# min,170,-16.31,No,70,28,47,33,3,13,25,0
Barbra Streisand,Fine And Dandy,joy,0.1759259259259259,pop,1964,F Maj,81,-10.77,No,14,31,23,20,3,14,94,0
Barbra Streisand,For Pete's Sake,joy,0.2644540644540645,pop,1980,D# min,170,-16.31,No,70,28,47,33,3,13,25,0
Barbra Streisand,Frank Mills,sadness,-0.0119841269841269,pop,1980,D# min,170,-16.31,No,70,28,47,33,3,13,25,0
Barbra Streisand,Funny Thing Happened On My Way To Love,joy,0.2859369202226345,pop,1980,D# min,170,-16.31,No,70,28,47,33,3,13,25,0
Barbra Streisand,Golden Dawn,joy,0.3068783068783068,pop,2005,C# Maj,92,-8.27,No,21,40,57,34,2,9,90,0
Barbra Streisand,Goodbye For Now,joy,0.3083333333333333,pop,2003,C min,86,-15.98,No,9,15,26,13,4,12,98,1
Barbra Streisand,Goodnight,joy,0.094047619047619,pop,2013,C Maj,141,-12.98,No,30,19,31,14,4,13,92,0
Barbra Streisand,Gotta Move,joy,0.1770053475935828,pop,1963,C# Maj,154,-14.6,No,27,43,55,58,43,19,13,0
Barbra Streisand,Grandma's Hands,joy,0.2833333333333332,pop,1974,G# min,141,-12.89,No,12,34,44,19,3,8,36,0
Barbra Streisand,Grown-up Christmas List,sadness,0.1726190476190476,pop,2001,F# Maj,99,-10.5,No,24,33,34,27,3,14,94,0
Barbra Streisand,Guava Jelly,sadness,0.3111111111111111,pop,1974,E Maj,175,-10.82,No,14,49,47,80,4,13,70,0
Barbra Streisand,Guilty,sadness,-0.0365808823529411,pop,1980,C Maj,151,-15.66,No,65,42,63,95,4,11,23,0
Barbra Streisand,Have Yourself A Merry Little Christmas,joy,0.1510416666666666,pop,1967,G Maj,166,-11.69,No,24,21,19,20,4,74,93,0
Barbra Streisand,He Touched Me,joy,0.1666666666666666,pop,1965,G# Maj,101,-13.5,No,30,27,24,17,3,14,89,0
Barbra Streisand,Heart Don't Change My Mind,sadness,0.0872549019607842,pop,1984,E Maj,130,-17.31,No,20,27,52,15,4,30,29,0
Barbra Streisand,Hideaway,sadness,0.0638888888888888,pop,2005,C min,100,-6.53,No,34,48,54,26,2,12,78,0
Barbra Streisand,Higher Ground,sadness,0.2326086956521739,pop,1997,A# Maj,135,-12.24,No,29,27,32,14,3,11,88,0
Barbra Streisand,His Love Makes Me Beautiful,joy,0.6257092198581563,pop,1968,F Maj,104,-14.84,No,24,22,36,30,4,9,86,0
Barbra Streisand,Honey Can I Put On Your Clothes,joy,0.3133741258741259,pop,1978,G Maj,132,-16.09,No,12,17,34,7,4,11,26,0
Barbra Streisand,I Don't Care Much,sadness,0.119102564102564,pop,1963,B Maj,84,-17.16,No,18,21,26,22,4,36,79,0
Barbra Streisand,I Don't Know Where I Stand,sadness,0.1373737373737373,pop,2023,E Maj,97,-21.62,No,22,14,36,10,3,12,91,13
Barbra Streisand,I Found You Love,joy,0.3665226279356715,pop,1977,C Maj,96,-13.53,No,17,43,52,72,6,57,20,0
Barbra Streisand,I Got Rhythm,joy,0.1416666666666667,pop,1973,C# Maj,117,-15.13,No,7,18,67,42,10,65,78,0
Barbra Streisand,I Had Myself A True Love,sadness,0.2266528925619834,pop,2022,F# Maj,127,-14.86,No,15,19,42,16,6,66,97,0
Barbra Streisand,I Know Him So Well,joy,0.1827850877192982,pop,1991,A# Maj,139,-14.53,No,23,30,24,8,3,11,77,0
Barbra Streisand,I Like Him,joy,0.2104166666666667,pop,1975,G Maj,141,-15.79,No,13,19,48,65,3,11,89,0
Barbra Streisand,I Mean To Shine,fear,-0.0574197860962566,pop,1971,A# Maj,142,-13.61,No,12,39,37,30,6,11,11,0
Barbra Streisand,I Never Had It So Good,surprise,0.4916666666666666,pop,1975,C Maj,128,-17.58,No,10,17,35,29,3,8,47,0
Barbra Streisand,I Never Has Seen Snow,joy,0.3718053551386884,pop,1973,D Maj,85,-15.42,No,6,18,18,10,4,11,94,0
Barbra Streisand,I Never Meant To Hurt You,sadness,0.0062499999999999,pop,2023,C Maj,78,-18.83,No,21,10,19,9,4,14,97,0
Barbra Streisand,I Remember,fear,-0.0933641975308641,pop,2001,C min,79,-13.55,No,18,24,16,10,4,10,96,0
Barbra Streisand,I Wonder As I Wander,joy,0.0711111111111111,pop,1967,E min,117,-12.46,No,20,25,28,14,3,21,96,0
Barbra Streisand,I Won't Be The One To Let Go,sadness,-0.1593204775022957,pop,2002,C# Maj,128,-10.67,No,39,32,41,7,3,8,85,0
Barbra Streisand,I Won't Last A Day Without You,joy,0.2534545454545454,pop,1974,F# Maj,135,-13.43,No,16,28,33,27,3,9,79,0
Barbra Streisand,I'd Rather Be Blue Over You (Than Happy With Somebody Else),joy,0.0789855072463768,pop,1968,G Maj,112,-13.23,No,34,16,54,40,14,10,88,0
Barbra Streisand,If A Girl Isn't Pretty,anger,0.1484615384615384,pop,1968,G Maj,89,-14.08,No,26,16,50,26,5,8,80,0
Barbra Streisand,If I Close My Eyes,joy,0.18,pop,1991,B Maj,84,-12.37,No,7,30,25,21,3,15,92,0
Barbra Streisand,If I Could,sadness,0.1321212121212121,pop,1997,A# Maj,140,-10.77,No,26,35,29,16,3,12,93,0
Barbra Streisand,If I Didn't Love You,joy,0.3394230769230769,pop,1999,C# Maj,114,-9.55,No,18,38,34,14,3,13,80,0
Barbra Streisand,If I Love Again,love,0.3015151515151515,pop,1975,C Maj,86,-17.31,No,12,8,31,14,3,7,98,0
Barbra Streisand,If I Never Met You,love,0.2825533661740558,pop,1999,F Maj,81,-14.07,No,16,19,22,7,3,10,97,0
Barbra Streisand,If You Could Read My Mind,sadness,0.1284090909090909,pop,1971,C Maj,126,-13.83,No,19,36,52,53,3,17,45,0
Barbra Streisand,If You Ever Leave Me,sadness,0.227840909090909,pop,1999,C Maj,128,-8.6,No,35,44,59,16,3,9,32,0
Barbra Streisand,I'll Be Home,sadness,-0.0388888888888888,pop,2001,G# Maj,85,-11.0,No,21,33,24,14,3,4,92,0
Barbra Streisand,I'll Be Home For Christmas,joy,0.15,pop,2001,G# Maj,85,-11.0,No,21,33,24,14,3,4,92,0
Barbra Streisand,I'll Know,joy,0.35,pop,1994,C Maj,92,-17.61,No,13,21,34,18,5,56,72,0
Barbra Streisand,I'll Tell The Man In The Street,love,0.19625,pop,2023,B Maj,83,-12.06,No,25,23,20,14,3,17,93,0
Barbra Streisand,Isn't It A Pity?,surprise,-0.0625,pop,2023,G Maj,100,-16.92,No,19,15,23,6,3,32,95,0
Barbra Streisand,It Had To Be You,sadness,0.0447916666666666,pop,2024,F min,82,-7.0,No,48,31,37,17,3,17,89,0
Barbra Streisand,It Only Takes A Moment,joy,0.2741883116883116,pop,1997,E Maj,74,-9.15,No,60,38,26,8,5,10,62,0
Barbra Streisand,I've Got A Crush On You,joy,0.4071428571428571,pop,2000,G min,77,-10.72,No,6,50,32,32,19,98,77,0
Barbra Streisand,I've Got No Strings,joy,0.2979700854700854,pop,1965,F Maj,125,-10.89,No,15,35,47,54,5,34,90,0
Beach Boys,409,joy,0.396590909090909,pop,1962,G Maj,159,-4.75,No,45,70,46,85,3,26,75,0
Beach Boys,4th Of July,sadness,0.0627450980392157,pop,2021,B Maj,77,-19.76,No,13,18,26,9,3,8,77,0
Beach Boys,A Casual Look,joy,-0.0357323232323232,pop,1976,A Maj,74,-10.35,No,12,41,40,72,5,10,49,0
Beach Boys,A Day In The Life Of A Tree,sadness,0.0235739750445632,pop,1971,C# Maj,104,-18.35,No,32,10,27,4,4,7,76,6
Beach Boys,A Thing Or Two,sadness,0.1681031090121998,pop,2017,D# Maj,132,-13.51,No,43,27,64,66,8,15,76,48
Beach Boys,Add Some Music,love,0.0142857142857142,pop,1970,A Maj,108,-10.99,No,30,35,51,49,3,8,3,0
Beach Boys,Airplane,joy,0.1439393939393939,pop,1977,G Maj,101,-11.32,No,24,51,53,76,5,9,53,0
Beach Boys,All Dressed Up For School,anger,-0.0505892255892255,pop,2013,D Maj,142,-9.67,No,10,54,43,69,3,6,27,0
Beach Boys,All Summer Long,joy,0.0916666666666666,pop,1964,B Maj,136,-10.01,No,43,64,55,87,5,56,33,0
Beach Boys,All This Is That,joy,0.4083333333333334,pop,2022,A Maj,105,-16.48,No,22,29,59,46,3,10,51,0
Beach Boys,"Amusement Parks, U. S. A.",joy,-0.0548313492063492,pop,1965,F Maj,139,-6.29,No,9,76,48,87,3,34,13,0
Beach Boys,Angel Come Home,sadness,-0.0857142857142857,pop,1979,G Maj,94,-10.83,No,17,34,76,62,3,10,68,0
Beach Boys,"Anna Lee, The Healer",joy,0.2888888888888888,pop,1968,E Maj,138,-11.96,No,30,26,60,57,4,12,80,0
Beach Boys,At My Window,joy,0.3126736111111111,pop,1970,E Maj,109,-12.46,No,26,37,49,73,3,7,42,0
Beach Boys,Auld Lang Syne,joy,0.2980086580086579,pop,1964,C# Maj,57,-19.57,No,31,12,42,34,7,17,72,0
Beach Boys,Baby Blue,sadness,0.0130165289256198,pop,1979,B Maj,137,-21.27,No,16,8,25,10,3,8,94,24
Beach Boys,Back Home,joy,0.008955223880597,pop,1976,E Maj,121,-10.04,No,14,54,66,56,4,17,3,0
Beach Boys,Barabara Ann,joy,0.0,pop,1975,F# Maj,78,-3.66,No,64,67,58,93,4,24,19,0
Beach Boys,Barbara Ann,joy,0.0,pop,1975,F# Maj,78,-3.66,No,64,67,58,93,4,24,19,0
Beach Boys,Be Here In The Morning,sadness,0.1642857142857142,pop,2018,C# min,144,-17.52,No,14,34,57,43,3,11,27,82
Beach Boys,Be Still,joy,0.3984848484848484,pop,1968,G# Maj,131,-17.9,No,25,9,39,4,5,11,92,0
Beach Boys,Be True To Your School,joy,0.2782063492063492,pop,2012,G# min,144,-8.95,No,39,66,55,73,4,11,24,0
Beach Boys,Be With Me,joy,0.2182575757575757,pop,1969,A# Maj,131,-12.19,No,23,31,31,23,3,23,50,6
Beach Boys,Beach Boys Medley,love,0.2500640707671961,pop,2024,A# min,158,-6.0,No,26,87,59,84,4,12,2,0
Beach Boys,Beaches In Mind,joy,0.25,pop,2012,A Maj,110,-8.71,No,16,71,82,89,3,4,9,0
Beach Boys,Belles Of Paris,love,0.3666666666666667,pop,1978,B Maj,118,-9.0,No,12,54,64,89,3,21,17,30
Beach Boys,Bells Of Christmas,joy,0.13125,pop,2024,B Maj,118,-10.35,No,10,49,68,75,3,17,42,8
Beach Boys,Better Get Back In Bed,joy,0.2264957264957265,pop,1973,B min,96,-15.95,No,15,13,64,39,8,15,71,0
Beach Boys,Big Sur,joy,0.069040404040404,pop,2021,D Maj,102,-13.46,No,36,47,54,87,2,17,30,0
Beach Boys,Blue Christmas,sadness,0.0182142857142857,pop,1964,A# Maj,83,-13.1,No,27,19,21,23,3,11,75,0
Beach Boys,Blueberry Hill,love,0.3874999999999999,pop,1976,B Maj,82,-11.15,No,14,47,60,71,4,27,46,0
Beach Boys,Bluebirds Over The Mountain,sadness,0.2388888888888888,pop,1969,D Maj,127,-7.27,No,24,70,66,96,3,62,16,0
Beach Boys,California Dremaing,joy,-0.0374074074074074,pop,1966,F Maj,125,-7.06,No,75,63,39,72,3,13,72,0
Beach Boys,Car Crazy Cutie,joy,-0.1824404761904761,pop,1963,E Maj,129,-7.57,No,21,74,56,94,5,12,37,0
Beach Boys,"Caroline, No",joy,0.140625,pop,1966,A# min,78,-10.73,No,43,38,38,55,3,17,76,0
Beach Boys,"Cherry, Cherry Coupe",joy,0.2541666666666666,pop,1963,D Maj,134,-7.48,No,22,84,67,96,3,9,58,0
Beach Boys,Christmas Day,joy,0.3845643939393939,pop,1964,F Maj,123,-12.35,No,33,42,65,89,3,6,38,0
Beach Boys,Christmas Time Is Here Again,joy,0.1784188034188034,pop,1964,B Maj,131,-9.34,No,63,55,60,97,3,5,11,0
Beach Boys,Crack At Your Love,love,0.2933035714285715,pop,1985,C min,107,-8.13,No,15,78,79,96,3,18,35,0
Beach Boys,Cuddle Up,love,0.5421052631578946,pop,1972,F Maj,130,-13.72,No,22,12,24,4,3,14,94,43
Beach Boys,Do You Wanna Dance?,joy,0.0,pop,2012,A# Maj,147,-8.44,No,44,81,44,76,5,33,46,0
Beach Boys,Endless Harmony,sadness,0.2391233766233766,pop,1998,C Maj,87,-12.57,No,15,20,43,4,3,10,47,0
Beach Boys,Frosty The Snowman,joy,0.1788156288156288,pop,1964,F Maj,182,-9.56,No,46,47,41,97,3,4,72,0
Beach Boys,Funky Pretty,joy,0.2299155145929339,pop,1973,C Maj,103,-12.3,No,23,40,33,51,3,8,60,0
Beach Boys,Girls On The Beach,love,0.4,pop,1974,E Maj,105,-16.32,No,30,31,22,41,3,11,82,0
Beach Boys,Good To My Baby,joy,0.5654166666666665,pop,1965,E min,137,-6.09,No,25,81,54,96,3,7,53,0
Beach Boys,Good Vibrations,love,0.6524999999999996,pop,1967,A# min,133,-7.67,No,72,47,40,38,3,11,33,0
Beach Boys,Graduation Day,sadness,0.1666666666666666,pop,2018,A# Maj,71,-12.57,No,10,18,49,20,7,62,87,0
Beach Boys,"Help Me, Rhonda",joy,0.1155555555555555,pop,1965,C# Maj,140,-6.24,No,54,75,54,82,3,6,31,0
Beach Boys,Here She Comes,sadness,-0.1711647727272727,pop,1972,E min,152,-10.0,No,42,69,56,64,3,8,3,54
Beach Boys,Here Today,sadness,0.0627686968204209,pop,1966,A Maj,121,-7.93,No,43,64,53,61,4,22,51,0
Beach Boys,Hey Little Tomboy,joy,-0.1226851851851851,pop,1978,G Maj,110,-8.94,No,15,50,68,61,3,13,38,0
Beach Boys,Hold On Dear Brother,love,0.4,pop,2022,G Maj,88,-13.48,No,22,38,50,42,3,4,7,0
Beach Boys,Hot Fun In The Summertime,love,0.2862500000000001,pop,1966,F Maj,125,-7.06,No,75,63,39,72,3,13,72,0
Beach Boys,How She Boogalooed It,joy,0.2614583333333333,pop,1967,D Maj,92,-7.5,No,23,77,76,68,7,12,3,1
Beach Boys,Hushabye,love,0.1642857142857142,pop,1964,E Maj,123,-14.74,No,22,34,42,34,3,32,78,32
Beach Boys,I Can Hear Music,joy,0.3138392857142856,pop,1969,D Maj,128,-8.0,No,57,60,51,68,3,14,4,0
Beach Boys,I Do,joy,0.3604761904761904,pop,1969,D# Maj,118,-6.49,No,49,58,72,83,3,24,61,0
Beach Boys,I Do Love You,joy,0.5056354359925789,pop,1985,G Maj,114,-9.37,No,13,57,68,64,3,25,57,0
Beach Boys,I Get Around,joy,-0.0540984909628977,pop,1964,A min,144,-7.81,No,68,62,39,51,5,7,36,0
Beach Boys,I Just Got My Pay,joy,0.425,pop,2021,A# Maj,128,-12.83,No,10,48,49,70,10,8,2,0
Beach Boys,I Should Have Known Better,anger,0.5276041666666667,pop,1965,G Maj,129,-6.0,No,33,69,61,65,4,90,20,0
Beach Boys,I'm The Pied Piper,surprise,0.1470521541950113,pop,1973,A Maj,115,-17.92,No,16,34,57,55,53,38,75,0
Beach Boys,I'm Waiting For The Day,joy,0.2403743315508021,pop,1966,E Maj,167,-9.32,No,46,50,36,54,4,40,47,0
Beach Boys,In My Car,joy,0.1570409982174688,pop,1963,D# Maj,159,-5.97,No,73,85,55,96,4,11,66,0
Beach Boys,Island Fever,anger,-0.1069444444444444,pop,2006,F Maj,123,-9.14,No,58,54,43,69,3,12,54,0
Beach Boys,Keepin' The Summer Alive,joy,0.0905627705627706,pop,1980,A# Maj,105,-9.5,No,18,61,59,62,3,36,5,0
Beach Boys,Kiss Me Baby,sadness,0.135,pop,1965,D# Maj,109,-7.72,No,27,51,51,52,3,12,78,0
Beach Boys,Land Ahoy,joy,-0.0166666666666666,pop,1964,B Maj,131,-9.34,No,63,55,60,97,3,5,11,0
Beach Boys,Leaving This Town,fear,0.1704811270600744,pop,1973,G min,135,-10.8,No,24,49,52,18,3,30,52,0
Beach Boys,Let The Wind Blow,sadness,-0.4,pop,1967,C# Maj,114,-9.85,No,26,37,61,46,3,10,84,84
Beach Boys,Little Pad,joy,-0.1007812499999999,pop,1967,G# min,100,-12.93,No,31,11,45,39,3,9,96,4
Beach Boys,"Long, Tall Texan",joy,-0.0078189300411522,pop,1964,E Maj,191,-5.82,No,15,94,39,80,15,57,32,0
Beach Boys,Love Is A Woman,joy,0.4977182539682539,pop,1977,G# Maj,113,-11.02,No,22,34,46,46,3,20,77,0
Beach Boys,Love Surrounds Me,sadness,0.3907894736842104,pop,1979,C Maj,129,-14.31,No,14,23,54,25,3,6,82,20
Beach Boys,Magic Transistor Radio,surprise,0.1924603174603174,pop,1973,G Maj,175,-18.64,No,14,16,47,15,53,38,81,0
Beach Boys,Make It Big,joy,0.1794642857142857,pop,2006,F Maj,123,-9.14,No,58,54,43,69,3,12,54,0
Beach Boys,Male Ego,love,0.1812240047534165,pop,1985,E Maj,110,-11.04,No,16,73,91,86,3,7,57,0
